Repository,Repo URL,Commit SHA,Commit Date (UTC),Commit URL,File Path,Line,File URL at Commit,Signal,Category,Code Snippet,Short Description
egch/1Z0-829-preparation,https://github.com/egch/1Z0-829-preparation,cf71b12cfb25675d7b1bfff02178382b6851c085,2024-01-01T18:23:28Z,https://github.com/egch/1Z0-829-preparation/commit/cf71b12cfb25675d7b1bfff02178382b6851c085,src/main/java/org/enricogiurin/ocp17/book/ch13/atomic/UsageOfAtomicWrapper.java,10,https://github.com/egch/1Z0-829-preparation/blob/cf71b12cfb25675d7b1bfff02178382b6851c085/src/main/java/org/enricogiurin/ocp17/book/ch13/atomic/UsageOfAtomicWrapper.java#L10,.parallel(),Parallel Streams,"8: import java.util.stream.IntStream;
   9: 
>> 10: public class UsageOfAtomicWrapper {
   11: 
   12:   public static void main(String[] args) throws InterruptedException {",Introduces parallel processing on a stream.
egch/1Z0-829-preparation,https://github.com/egch/1Z0-829-preparation,390acc03fb6504087110d5284d9b03ff7df93e06,2024-01-21T20:19:39Z,https://github.com/egch/1Z0-829-preparation/commit/390acc03fb6504087110d5284d9b03ff7df93e06,src/main/java/org/enricogiurin/ocp17/book/ch13/parallelstream/ForEachOrdered.java,7,https://github.com/egch/1Z0-829-preparation/blob/390acc03fb6504087110d5284d9b03ff7df93e06/src/main/java/org/enricogiurin/ocp17/book/ch13/parallelstream/ForEachOrdered.java#L7,.parallel(),Parallel Streams,"5: import java.util.stream.IntStream;
   6: 
>> 7: public class ForEachOrdered {
   8: 
   9:   public static void main(String[] args) {",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,2025-05-31T20:53:52Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,src/main/java/lk/ijse/finalProject/dto/UserDto.java,17,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad/src/main/java/lk/ijse/finalProject/dto/UserDto.java#L17,parallelStream(,Parallel Streams,"15: @ToString
   16: 
>> 17: public class UserDto extends ArrayList<UserDto> {
   18:     private String user_id;
   19:     private  String user_name;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,2025-05-31T20:53:52Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,src/main/java/lk/ijse/finalProject/dto/TaskDto.java,16,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad/src/main/java/lk/ijse/finalProject/dto/TaskDto.java#L16,parallelStream(,Parallel Streams,"14: @ToString
   15: 
>> 16: public class TaskDto extends ArrayList<TaskDto> {
   17: 
   18:     private String task_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,8d3b61947552aff0b8a923c26cedb526405e79b0,2025-05-20T05:35:49Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/8d3b61947552aff0b8a923c26cedb526405e79b0,src/main/java/lk/ijse/finalProject/dto/SupplyDto.java,17,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/8d3b61947552aff0b8a923c26cedb526405e79b0/src/main/java/lk/ijse/finalProject/dto/SupplyDto.java#L17,parallelStream(,Parallel Streams,"15: @ToString
   16: 
>> 17: public class SupplyDto extends ArrayList<SupplyDto> {
   18: 
   19:     private String supply_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,b9efdcf082659f0254e5d2ccae7029688eef7685,2025-05-22T04:55:33Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/b9efdcf082659f0254e5d2ccae7029688eef7685,src/main/java/lk/ijse/finalProject/dto/OrdersDto.java,18,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/b9efdcf082659f0254e5d2ccae7029688eef7685/src/main/java/lk/ijse/finalProject/dto/OrdersDto.java#L18,parallelStream(,Parallel Streams,"16: @ToString
   17: 
>> 18: public class OrdersDto extends ArrayList<OrdersDto> {
   19: 
   20:     private String order_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,9edc792fdb62436869804076550e6b4a73f298f6,2025-05-28T11:05:03Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/9edc792fdb62436869804076550e6b4a73f298f6,src/main/java/lk/ijse/finalProject/dto/PaymentDto.java,15,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/9edc792fdb62436869804076550e6b4a73f298f6/src/main/java/lk/ijse/finalProject/dto/PaymentDto.java#L15,parallelStream(,Parallel Streams,"13: @Getter
   14: @ToString
>> 15: public class PaymentDto extends ArrayList<PaymentDto> {
   16: 
   17:     private String payment_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,2025-05-31T20:53:52Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,src/main/java/lk/ijse/finalProject/dto/SupplierDto.java,17,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad/src/main/java/lk/ijse/finalProject/dto/SupplierDto.java#L17,parallelStream(,Parallel Streams,"15: @ToString
   16: 
>> 17: public class SupplierDto extends ArrayList<SupplierDto> {
   18: 
   19:     private String supplier_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,91a4ed7df6cd75c2e62884814c3c298f7fb38992,2025-06-01T17:53:49Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/91a4ed7df6cd75c2e62884814c3c298f7fb38992,src/main/java/lk/ijse/finalProject/dto/ShipmentDto.java,17,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/91a4ed7df6cd75c2e62884814c3c298f7fb38992/src/main/java/lk/ijse/finalProject/dto/ShipmentDto.java#L17,parallelStream(,Parallel Streams,"15: @ToString
   16: 
>> 17: public class ShipmentDto extends ArrayList<ShipmentDto> {
   18: 
   19:     private String shipment_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,1ccdf5624b424277bb8cec269cebb7ca20d0e41e,2025-05-19T16:26:13Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/1ccdf5624b424277bb8cec269cebb7ca20d0e41e,src/main/java/lk/ijse/finalProject/dto/CustomerDto.java,15,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/1ccdf5624b424277bb8cec269cebb7ca20d0e41e/src/main/java/lk/ijse/finalProject/dto/CustomerDto.java#L15,parallelStream(,Parallel Streams,"13: @Getter
   14: @ToString
>> 15: public class CustomerDto extends ArrayList<CustomerDto> {
   16:     private String customerId;
   17:     private String customerName;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,1ccdf5624b424277bb8cec269cebb7ca20d0e41e,2025-05-19T16:26:13Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/1ccdf5624b424277bb8cec269cebb7ca20d0e41e,src/main/java/lk/ijse/finalProject/dto/EmployeeDto.java,15,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/1ccdf5624b424277bb8cec269cebb7ca20d0e41e/src/main/java/lk/ijse/finalProject/dto/EmployeeDto.java#L15,parallelStream(,Parallel Streams,"13: @Getter
   14: @ToString
>> 15: public class EmployeeDto extends ArrayList<EmployeeDto> {
   16:     private  String employee_id;
   17:     private  String name;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,158deb485df8274d1f6649e4b5a34ed3a1280d66,2025-05-22T06:25:39Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/158deb485df8274d1f6649e4b5a34ed3a1280d66,src/main/java/lk/ijse/finalProject/dto/DiscountDto.java,15,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/158deb485df8274d1f6649e4b5a34ed3a1280d66/src/main/java/lk/ijse/finalProject/dto/DiscountDto.java#L15,parallelStream(,Parallel Streams,"13: @Getter
   14: @ToString
>> 15: public class DiscountDto extends ArrayList<DiscountDto> {
   16: 
   17:     private  String discount_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,2025-05-31T20:53:52Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad,src/main/java/lk/ijse/finalProject/dto/MaterialDto.java,15,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/eed72b2ba3c4ae03f3bc00f0f60759d60eb937ad/src/main/java/lk/ijse/finalProject/dto/MaterialDto.java#L15,parallelStream(,Parallel Streams,"13: @Getter
   14: @ToString
>> 15: public class MaterialDto extends ArrayList<MaterialDto> {
   16: 
   17:     private  String material_id;",Introduces parallel processing on a stream.
Ruvinda-Shaluka/DreamBabyCareProductsProject,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject,b5c0575ab8789bbbe049a3a234bac89c137032b4,2025-05-20T08:59:36Z,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/commit/b5c0575ab8789bbbe049a3a234bac89c137032b4,src/main/java/lk/ijse/finalProject/dto/OrderItemDto.java,17,https://github.com/Ruvinda-Shaluka/DreamBabyCareProductsProject/blob/b5c0575ab8789bbbe049a3a234bac89c137032b4/src/main/java/lk/ijse/finalProject/dto/OrderItemDto.java#L17,parallelStream(,Parallel Streams,"15: @ToString
   16: 
>> 17: public class OrderItemDto extends ArrayList<OrderItemDto> {
   18: 
   19:     private String order_item_id;",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,19035bffcba35b18393cae6ede1def3c012c0423,2025-05-21T16:00:48Z,https://github.com/Gamify-IT/overworld-backend/commit/19035bffcba35b18393cae6ede1def3c012c0423,src/main/java/de/unistuttgart/overworldbackend/service/CourseService.java,32,https://github.com/Gamify-IT/overworld-backend/blob/19035bffcba35b18393cae6ede1def3c012c0423/src/main/java/de/unistuttgart/overworldbackend/service/CourseService.java#L32,parallelStream(,Parallel Streams,"30: @Slf4j
   31: @FieldDefaults(level = AccessLevel.PRIVATE)
>> 32: public class CourseService {
   33: 
   34:     private static final boolean DEFAULT_IS_ACTIVE = true;",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,fe2fe343b387a5f78470452b4fd394268b721d1d,2023-12-21T08:24:54Z,https://github.com/Gamify-IT/overworld-backend/commit/fe2fe343b387a5f78470452b4fd394268b721d1d,src/main/java/de/unistuttgart/overworldbackend/data/mapper/AreaLocationMapper.java,11,https://github.com/Gamify-IT/overworld-backend/blob/fe2fe343b387a5f78470452b4fd394268b721d1d/src/main/java/de/unistuttgart/overworldbackend/data/mapper/AreaLocationMapper.java#L11,parallelStream(,Parallel Streams,"9: 
   10: @Mapper(componentModel = ""spring"")
>> 11: public interface AreaLocationMapper {
   12:     default AreaLocationDTO areaToAreaLocationDTO(final Area area) {
   13:         return area instanceof Dungeon dungeon",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,19035bffcba35b18393cae6ede1def3c012c0423,2025-05-21T16:00:48Z,https://github.com/Gamify-IT/overworld-backend/commit/19035bffcba35b18393cae6ede1def3c012c0423,src/main/java/de/unistuttgart/overworldbackend/service/NPCService.java,19,https://github.com/Gamify-IT/overworld-backend/blob/19035bffcba35b18393cae6ede1def3c012c0423/src/main/java/de/unistuttgart/overworldbackend/service/NPCService.java#L19,parallelStream(,Parallel Streams,"17: @Service
   18: @Transactional
>> 19: public class NPCService {
   20: 
   21:     @Autowired",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,a7a9012c7e2cd8bf2609f6cc1178ff2277c83c1a,2024-10-07T16:13:48Z,https://github.com/Gamify-IT/overworld-backend/commit/a7a9012c7e2cd8bf2609f6cc1178ff2277c83c1a,src/main/java/de/unistuttgart/overworldbackend/service/CourseStatisticService.java,22,https://github.com/Gamify-IT/overworld-backend/blob/a7a9012c7e2cd8bf2609f6cc1178ff2277c83c1a/src/main/java/de/unistuttgart/overworldbackend/service/CourseStatisticService.java#L22,parallelStream(,Parallel Streams,"20: @Slf4j
   21: @FieldDefaults(level = AccessLevel.PRIVATE)
>> 22: public class CourseStatisticService {
   23: 
   24:     // time in hours",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,f42f4ed8e239eca6951fee198b61d98e918d7f46,2023-04-11T17:58:56Z,https://github.com/Gamify-IT/overworld-backend/commit/f42f4ed8e239eca6951fee198b61d98e918d7f46,src/main/java/de/unistuttgart/overworldbackend/service/MinigameTaskStatisticService.java,19,https://github.com/Gamify-IT/overworld-backend/blob/f42f4ed8e239eca6951fee198b61d98e918d7f46/src/main/java/de/unistuttgart/overworldbackend/service/MinigameTaskStatisticService.java#L19,parallelStream(,Parallel Streams,"17: @Transactional
   18: @Slf4j
>> 19: public class MinigameTaskStatisticService {
   20: 
   21:     @Autowired",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,19035bffcba35b18393cae6ede1def3c012c0423,2025-05-21T16:00:48Z,https://github.com/Gamify-IT/overworld-backend/commit/19035bffcba35b18393cae6ede1def3c012c0423,src/main/java/de/unistuttgart/overworldbackend/service/MinigameTaskService.java,22,https://github.com/Gamify-IT/overworld-backend/blob/19035bffcba35b18393cae6ede1def3c012c0423/src/main/java/de/unistuttgart/overworldbackend/service/MinigameTaskService.java#L22,parallelStream(,Parallel Streams,"20: @Service
   21: @Transactional
>> 22: public class MinigameTaskService {
   23: 
   24:     @Autowired",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,32e6bd134866b531f15c986562439ef907d3636c,2024-09-02T15:25:50Z,https://github.com/Gamify-IT/overworld-backend/commit/32e6bd134866b531f15c986562439ef907d3636c,src/main/java/de/unistuttgart/overworldbackend/service/PlayerTaskStatisticService.java,19,https://github.com/Gamify-IT/overworld-backend/blob/32e6bd134866b531f15c986562439ef907d3636c/src/main/java/de/unistuttgart/overworldbackend/service/PlayerTaskStatisticService.java#L19,parallelStream(,Parallel Streams,"17: @Service
   18: @Transactional
>> 19: public class PlayerTaskStatisticService {
   20: 
   21:     public static final long COMPLETED_SCORE = 50;",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,19035bffcba35b18393cae6ede1def3c012c0423,2025-05-21T16:00:48Z,https://github.com/Gamify-IT/overworld-backend/commit/19035bffcba35b18393cae6ede1def3c012c0423,src/main/java/de/unistuttgart/overworldbackend/service/BookService.java,19,https://github.com/Gamify-IT/overworld-backend/blob/19035bffcba35b18393cae6ede1def3c012c0423/src/main/java/de/unistuttgart/overworldbackend/service/BookService.java#L19,parallelStream(,Parallel Streams,"17: @Service
   18: @Transactional
>> 19: public class BookService {
   20: 
   21:     @Autowired",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,b234c0387b7bab5070db9653fdd6da6271698f4c,2025-05-21T15:04:10Z,https://github.com/Gamify-IT/overworld-backend/commit/b234c0387b7bab5070db9653fdd6da6271698f4c,src/main/java/de/unistuttgart/overworldbackend/service/PlayerStatisticService.java,21,https://github.com/Gamify-IT/overworld-backend/blob/b234c0387b7bab5070db9653fdd6da6271698f4c/src/main/java/de/unistuttgart/overworldbackend/service/PlayerStatisticService.java#L21,parallelStream(,Parallel Streams,"19: @Service
   20: @Transactional
>> 21: public class PlayerStatisticService {
   22: 
   23:     @Autowired",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,19035bffcba35b18393cae6ede1def3c012c0423,2025-05-21T16:00:48Z,https://github.com/Gamify-IT/overworld-backend/commit/19035bffcba35b18393cae6ede1def3c012c0423,src/main/java/de/unistuttgart/overworldbackend/service/DungeonService.java,26,https://github.com/Gamify-IT/overworld-backend/blob/19035bffcba35b18393cae6ede1def3c012c0423/src/main/java/de/unistuttgart/overworldbackend/service/DungeonService.java#L26,parallelStream(,Parallel Streams,"24: @Service
   25: @Transactional
>> 26: public class DungeonService {
   27: 
   28:     AreaConfig areaConfig;",Introduces parallel processing on a stream.
Gamify-IT/overworld-backend,https://github.com/Gamify-IT/overworld-backend,664b91a0df4d30814a637d4d00bd22c958325d49,2023-04-11T18:40:05Z,https://github.com/Gamify-IT/overworld-backend/commit/664b91a0df4d30814a637d4d00bd22c958325d49,src/test/java/de/unistuttgart/overworldbackend/CloneWithoutBackendsTest.java,54,https://github.com/Gamify-IT/overworld-backend/blob/664b91a0df4d30814a637d4d00bd22c958325d49/src/test/java/de/unistuttgart/overworldbackend/CloneWithoutBackendsTest.java#L54,parallelStream(,Parallel Streams,"52: @Testcontainers
   53: @SpringBootTest(webEnvironment = SpringBootTest.WebEnvironment.RANDOM_PORT)
>> 54: public class CloneWithoutBackendsTest {
   55: 
   56:     @Container",Introduces parallel processing on a stream.
